3R9WASFE20E3KN1HUZAJNS0H1B6ZFE A3TUYZSI8DWTEG skip 1
3Z4GS9HPNW87LKG5TLKO8GU1TV677O AWL2NC32TY9EI |green team got a kill onto red team at 33:38 in scoreboard time| 1
3M23Y66PO35A0IMSYED7XTQ1LZD6SR ABJ8229BVK9R6 |Player Hino, Rei killed player HONTRASH| 1
32EYX73OY17J1ECGF7B5NPZL2JQRU4 A3SGQJ4VWDQ9KD |Winter Wyvern killed Clockwerk using Winter's Curse | 1
3N4BPTXIO9QXEAZLPN28MDD77R9KUH AIHZIIS9JXW6I |weaver killed riki for 259 gold| 1
3Q5C1WP23NZENUNKGCOI9MPSZ4G51H A2UC4H3EHIMWGC |Shadow Fiend killed Riki using three shadowrazes extremely.&#13;| 1
30ZX6P7VF9TTJEK1OISQFFI29CG2JA AS7D4MNIH56ND |Hino killed Xellos and almost killed someone else.| 1
3LOTDFNYA8XZQSWCJCQCOO6ZKGNWFK A7GP8QO3G9CNP skip 1
3MRNMEIQW64MHE6HOSOKRDMYAW5LD7 A1IB42LRNA9QLW |Kunkka crowd controls an reviving Silencer who is then killed by Windranger.| 1
3JJVG1YBECVF0S5CI9H7FY21LLZB58 A31F3XNJWBYD0E |Hino, Rei killed HONTRASH&#13;hfh killed Yerumon Edelmeyer&#13;Hino, Rei killed Xellos&#13;godzera killed twitch.tv/mufasagr| 1
3S96KQ6I9N2A0REMX1QBD4WF4ABTD4 A2UDVTFUNNM5TB |Weaver killed Io&#13;Winter Wyvern killed Clockwerk&#13;Weaver killed Rikimaru&#13;Windrunner killed Silencer&#13;Weaver killed Ursa&#13;| 1
3VELCLL3GLH6PRG9MO1RVYG5O62F1Y A2PSBSDIFZYXW |Windranger Killed Silencer| 1
33FBRBDW6PXHXFGKU7K522IA5OUC8W AQ3KPKZ6UIYPF skip 1
3WJ1OXY92BET40JMATOEW7SM5ML8A4 A3TUYZSI8DWTEG skip 1
3ZAZR5XV02GWHBH73XKIFMFE4Z7ZCY ABJ8229BVK9R6 |Mendoza killed twitch.tv/naga3dala (purple named player)| 1
36U2A8VAG2XEVJJQZOZXPYJK3EDYKK A3F02KQZEL4IO |There's a team fight in mid lane. Witch Doctor kills Spirit Breaker. Then Clockwerk kills Phoenix, Brewmaster kills Crystal Maiden, and Phantom Assassin escapes.| 1
3NAPMVF0ZXD0ZJJZN93TCPDTIGY72O AWL2NC32TY9EI |red team gets a kill onto green team at 13:51 in scoreboard time| 1
3BXQMRHWK0WS4YZOAZFO1Q5BWWYMUI AIHZIIS9JXW6I |witch doctor killed spirit breaker| 1
3M0NZ3JDP2WBIQ8SONXA1G94CJN5Z0 AWBHI9NLYJ13G skip 1
3DEL4X4EL7JKFJIXY7EMFSRMZP1XYL AS7D4MNIH56ND |Mendosa kills some random player for 223 gold.| 1
31EUONYN2W1GHG90S546PGWZ57QOV0 A3W4XNE93R5HZ6 |Phoenix with witch doctor and storm spirit, killed Spiritbreaker.| 1
3PWWM24LHTW4ZXOIXEVZQP9OT5A28M A1IB42LRNA9QLW |A gank on a witch doctor ends up being turned around by dire who take no casualties. Spirit Breaker is then killed by Witch Doctors Maledict.| 1
3UNH76FOCT39L7JTK0CD4BBOSSNYMM A2PSBSDIFZYXW |Witch Doctor Killed Spirit breaker| 1
39PAAFCODNYWU8E8OMQ5JQ2M4J5VTZ A1AT6MJ9VHDX6E |After a team fight, Witch Doctor kills Spirit Breaker through auto-attacks from his Spirit Wards. Clockwerk uses Hookshot to kill Phoenix. Alchemist kills Crystal Maiden with auto-attacks after using his Primal Split.| 1
3J88R45B2HWQ65QW7KI321YAVSGXPP A1H7UM9UUCT0X7 |Witch Doctor killed Spirit Breaker.| 1
3QFUFYSY9ZDNHQDS96KTTWN80RVF4W A3P49ZACQOVPRZ |It is only a week before the battle horns begin the Group Stage at The International, and the final preparations are almost ready.&#13;&#13;Now that the eighteen teams are traveling to Vancouver, it is the right time to take a look at the different paths that each of them has traveled during the season of Dota Pro Circuit to reach the tournament.&#13;&#13;Today, with the help of SirActionSlacks, we will summarize the best moments of the DPC that determined who would be the eight teams invited directly into the new Dota Pro Circuit Rewind.&#13;&#13;Starting tomorrow, SirActionSlacks will return each day until the Group Stage arrives to inform you of everything you need to know about the eighteen teams and their lineups in a weekly series: The International Lowdown.&#13;&#13;Connect daily from August 9 to 14 at 10:00 A.M. PDT from channels on YouTube or Twitch to watch a new episode. The International Lowdown will feature three teams each day, and viewers on Twitch will be able to watch selected classic games from The International's archives.| 1
308Q0PEVB9B8ONLUR9M5D1BG2BCI9X A10KOZ7OXNDU61 skip 1
39GXDJN2OUCDWOMKLOFASU6ZQV18VI ABBMKMTKDC065 |4. Pay attention to the top side scoreboard. Someone's death may signal a kill happened before, which means you need to rewind to find it.&#13;| 1
3U0SRXB7CE366OS7I6ZJ9U7RUKONRT A26MN6JIKD4NXU |Recovery killed Tower&#13;Brave the ocean killed Yakeen&#13;Aerion killed tower&#13;Brave the ocean killed Dragon roost island| 1
3LBXNTKX0ST5EIAPQVM6GBYVQDOX9Y A3F02KQZEL4IO |The mid and bottom towers get destroyed. Then the Sven goes to farm in the jungle| 1
3UNH76FOCT39L7JTK0CD4BBOSIAYMP A2R7P6E5WAQPQU |BRAVE THE OCEAN killed Yakeen| 1
3RWE2M8QWI8I6U88OTG4PY64LV60NR A3TUYZSI8DWTEG |Sven killed everyone again | 1
34BBWHLWHB9J0JY2KKWXRLJR02OWI8 AWL2NC32TY9EI |green team got a kill onto red at 18:13 in scoreboard time| 1
3WYGZ5XF3XDHZX7H0I787CVJMTTSKC ABJ8229BVK9R6 |Player BRAVE THE OCEAN killed player Yakeen| 1
3BV8HQ2ZZXZ60M0YHERGCTWVZTT6AI AIHZIIS9JXW6I |enigma killed earthshaker| 1
3KXIR214I5E3GW1GLB5M9DTJRFT42O AS7D4MNIH56ND |Recovery killed a Tower, for some amount of gold.| 1
38BQUHLA9XYXRTFRED3F2KDMEBCMO9 AAKQSQZJGY8AT |The highlight near the dot is Enigma killing the Earthshaker in the mid lane. Earthshaker is initially hooked by pudge and dismembered but io heals Earthshaker instantly saving him from pudge but the back up arrives and Enigma secures the kill on Earthshaker. | 1
378XPAWRUDBMT6VZJF059WM08O3IAB A1EFBOVJD21QJ4 |BRAVE THE OCEAN killed Yakeem| 1
39L1G8WVWRPB9F0G2T0PUPR8LD313B A1IB42LRNA9QLW skip 1
3DH6GAKTYZN9KEICZP27CD7X7TOZYH A31F3XNJWBYD0E |BRAVE THE OCEAN killed Yakeen| 1
37XITHEISX7NFKVGTGQ5TJDFVQXRCM A1FSSCB4FUTGB9 |Slardar killed Sven with a Slithereen Crush.| 1
30IQTZXKAL4NIOMCQZ3DN0X2NJXX09 A2PSBSDIFZYXW |Enigma killed Earth Shaker| 1
34J10VATJGWEGM2G8BXRZW15CYAQIV AQ3KPKZ6UIYPF |xXxBLINDKILLERSxXx killed I have to have my China&#13;xXxBLINDKILLERSxXx killed Your Friend&#13;| 1
39LOEL67OT3TKFK11E949ZEGZAU835 A26MN6JIKD4NXU |xxxBlindkiller555xxx killed your friend&#13;twitch tv killed EGOIST| 1
3MAOD8E57R8Q3KEJR55BYCTFV2ONX6 A2R7P6E5WAQPQU |xXxBLINDKILLER555xXx killed I have to have my China&#13;xXxBLINDKILLER555xXx killed Your Friend| 1
3X87C8JFV793A05CDNR53Y7SLYCQSR A3TUYZSI8DWTEG skip 1
3WR9XG3T649A2XYMRNMH54AR2SR74D A3F02KQZEL4IO |Clockwerk kills Crystal Maiden. He says some funny things. The Spirit Breaker kills Phantom Assassin| 1
345LHZDEDYQRICRE4HA95RW5W5VU3O ABJ8229BVK9R6 |Player xXxBLINDKILLER555xXx killed player I have to have my China| 1
30OG32W0SV9HXKN2W0FJAN88FYTNEH AWL2NC32TY9EI |green team gets a kill onto red team at 24:52 in scoreboard time| 1
3180JW2OT5ALIB3O61UODMLETL85JD AIHZIIS9JXW6I |clockwerk killed crystal maiden| 1
308Q0PEVB9B8ONLUR9M5D1BG233I98 AS7D4MNIH56ND |Dracula obtained a bounty rune, just after, xXxBLINDKILLER535xXx killed I have to have my Chloe for 517 gold.| 1
37XITHEISX7NFKVGTGQ5TJDFVOHRC2 A1IB42LRNA9QLW |Clockwerk kills Crystal Maiden with cogs and battery assault stuns. | 1
358UUM7WR01H330K2ZIUDXL1UEO7RP A31F3XNJWBYD0E |xXxBLINDKILLER555xXx killed Your Friend| 1
3Z7VU45IPZFCU879N0VYYQWN0AP1ZZ A1FSSCB4FUTGB9 |Clockwerk killed Crystal maiden after  hookshotting to  her, throwing power cogs down and beating her.| 1
3G2UL9A02ECOHK20ABFW22U5YSX76G A1AT6MJ9VHDX6E |Clockwerk killed Crystal Maiden with Auto-Attack after trapping her with Power Cogs| 1
3LKC68YZ3B1TW595IF92BIFDCK3WO1 A2PSBSDIFZYXW |Clockwerk killed Crystal Maiden| 1
3LS2AMNW5GOOC8DJ66AWJTXROKLOQQ A1TH9XWMIPZM5R |xXxBLINDKILLER55SxXx killed GODLIKE| 1
3JAOYWH7VJ2AEOT0CCJI5H38J4ML98 A3F02KQZEL4IO |The Dire are destroying Radiant's base. The Clockwerk respawns and harrases, but there's not much he can do. Storm Spirit attackes him but doesn't kill him. Clockwerk goes back to the fountain, then keeps harrasing. As this happens, the Radiant's creeps destroy the Dire's ancient and Radiant wins the game.| 1
33SA9F9TRYS7KEWGO16666LZ88LEWJ A2R7P6E5WAQPQU |E G O I S T killed Shrine| 1
3VZLGYJEYM8KK9S2UTG5TZ0O5G2ZX5 A3TUYZSI8DWTEG skip 1
3MB8LZR5BGRUVKCRG9A7VQHOUZBLKH ABJ8229BVK9R6 skip 1
340UGXU9DZZBULTXORGFOMOONPNUVK AWL2NC32TY9EI skip 1
39LOEL67OT3TKFK11E949ZEGZEL834 A3SGQJ4VWDQ9KD skip 1
3VW6495TLKY9FO87330OY6YV1UOYYJ AIHZIIS9JXW6I |witch doctor killed spirit breaker| 1
3AMW0RGHOE0LUBCS5EVU4Z7CT6HPNS AS7D4MNIH56ND |I have to have my China killed a Tower, for 200 gold.| 1
30MVJZJNHNB4JY509R75P2QGFMG9J7 A1IB42LRNA9QLW |Clockwerk solo defends against attacking Radiant heroes with 3 heroes down and manages to win a base race to SingSings astonishment. | 1
3YWRV122CTXDJ9XKGY55W84GCXGU8L A305O3159BDUX2 skip 1
3SKRO2GZ72PH5D8NNZSOBB8AW2K1KN A2PSBSDIFZYXW skip 1
3PWWM24LHTW4ZXOIXEVZQP9OT8K828 A1AT6MJ9VHDX6E skip 1
3V26SBZTBEC9P4SHVB4QQKGZDQ5ZZR A2XGOBIWUDYLOT |Shadow Fiend killed Riki using three shadowrazes extremely.&#13;| 1
3PW9OPU9PRIMOX4XYTMKBFMGF3I12N A3P49ZACQOVPRZ |My OG Jersey is just a couple meters away from me, and I can&#8217;t stop staring at this very logo. Two Red Bull&#8217;s facing each other. One for the will to win, and the other for the ability to face defeat. An &#8220;O&#8221; for optimism. As in OG we have always fought losses and setbacks with optimism. An optimism that we built through believing in each other, and through trying to be the best teammates we could, on a daily basis.| 1
3IX2EGZR7CHANY1M387RGNQALC7RJ5 A10KOZ7OXNDU61 skip 1
